node_key,Bus
28354,0
28353,0
28352,1
28351,1
28350,1
28349,2
28348,2
28347,2
28346,2
28345,2
28342,0
28341,0
28340,1
28339,1
28338,1
28337,0
28336,0
28335,2
28334,1
28333,2
28332,2
11305,0
28331,1
11304,1
28330,0
28329,0
28328,0
28327,1
28326,1
28325,0
28324,0
26566,0
26565,3
26564,1
26563,0
26562,2
28323,0
50960,0
28322,2
26561,0
26560,0
26559,0
26558,0
26557,0
26556,0
26555,0
26553,0
26552,1
26214,0
26213,0
26212,0
26211,1
26210,0
26209,1
26208,1
26207,1
26544,2
26543,2
26542,2
26541,0
26540,1
26539,1
26206,1
26538,0
26537,1
26536,2
26535,0
26534,0
26533,3
26532,3
26531,0
26530,0
26529,0
26528,1
26527,0
26526,0
26525,2
26524,2
53667,1
26523,2
53666,1
52624,0
26370,0
26368,0
26367,0
26366,0
26186,0
26185,1
26184,1
26181,0
26180,0
26179,0
50959,0
26175,0
26173,1
26172,0
26167,0
26166,0
26165,0
23038,1
11391,0
28255,2
28254,2
28253,0
28252,2
28251,1
28250,1
28249,2
28248,0
28247,0
28246,0
28245,0
28243,2
28242,0
52623,0
52622,1
53618,2
53617,0
51095,3
52582,2
52581,0
11315,0
52580,0
51335,0
51334,0
51333,0
51099,2
51332,0
51331,0
51330,0
51329,0
51328,0
25896,1
51327,0
11392,0
51326,0
51325,0
25884,1
25883,0
50958,1
26164,0
26163,0
26162,0
26161,0
26160,0
26159,0
26158,0
26157,0
25882,0
25881,0
25880,1
26156,0
26155,0
26154,0
50957,1
51096,3
26143,1
26142,0
26141,0
26140,0
26139,0
26138,0
52570,0
52569,0
52568,0
26137,0
26136,0
26135,0
26132,0
26130,0
26129,0
26128,0
26127,0
26126,0
26125,0
26124,0
26122,0
26121,0
26120,0
11303,1
26119,0
54987,0
52567,0
52566,1
52565,1
26118,0
11393,0
52564,1
26117,0
52563,1
26116,0
50956,0
26115,1
26113,0
26112,0
26111,0
52562,2
52561,2
52560,1
52559,1
52558,1
11313,0
50955,0
50954,0
17865,1
17866,0
28241,0
28240,0
28239,0
28238,0
28237,0
28236,2
28235,2
28233,2
28232,2
28231,0
28230,2
28229,0
28228,0
28227,0
28226,0
28224,0
28223,0
28222,0
28221,0
28220,0
28219,0
28218,0
52557,1
52556,0
52555,0
52554,1
52553,0
52552,0
51097,2
11316,0
28217,0
28216,0
28215,2
51098,3
52551,1
52546,0
52544,1
52538,1
52537,1
50953,0
25879,0
26520,0
26519,0
26518,0
26515,0
26514,0
26513,2
26512,0
26511,0
25878,0
25877,0
25876,0
25875,0
55243,1
26510,0
26509,0
25874,0
25873,1
26503,3
26502,3
26501,3
26500,3
25872,0
25855,0
25854,0
52488,1
11302,1
52487,0
52485,1
11311,0
52472,1
52468,1
52467,1
50952,0
11326,0
50951,0
52466,0
52465,0
54986,0
51434,0
55242,1
25853,0
51433,0
51432,0
51431,0
51430,0
51429,0
51428,0
51427,0
51426,0
25980,1
55241,0
25979,1
25978,1
25976,0
25975,0
25974,0
174269,3
25971,0
25970,0
25969,0
25968,0
25967,0
25966,0
11323,0
25965,0
25964,0
55240,1
55239,0
55238,0
55237,0
55236,2
55235,0
55234,0
55233,0
51425,0
51424,0
50950,0
55232,0
51423,0
51422,0
50949,0
51421,0
51420,0
51418,0
51417,0
51416,0
51415,0
51414,0
51413,0
55231,1
55230,0
55229,0
55228,0
55227,0
21562,0
21563,0
21564,2
21566,0
55226,2
55225,2
50948,1
51412,0
50947,2
17901,0
55207,0
55206,0
55205,0
55204,0
51411,0
11317,0
162676,2
162675,0
11301,1
11322,0
173870,1
10408,0
11314,0
162480,0
162489,0
162488,0
162487,0
131884,1
78388,0
35078,0
35079,0
35080,0
35081,0
35082,0
78393,0
34944,2
34945,1
34946,2
34948,0
34949,0
34950,0
34951,0
34952,0
34953,0
34954,0
34955,0
34956,1
34957,2
34958,2
34959,2
34960,2
34961,2
34962,2
34963,2
34964,2
34965,2
34966,2
34969,2
34970,0
34971,0
34972,0
34973,0
34974,1
34975,0
34976,0
34977,0
34978,0
34979,0
34980,0
34981,0
34982,0
34983,1
34984,0
34985,0
34986,0
34987,0
34988,0
34989,0
34990,0
34991,0
34992,0
34993,0
34994,0
34995,0
34996,0
34997,0
34998,0
34999,0
35000,0
35001,0
35002,0
35003,0
35004,0
35005,0
35006,0
35007,0
35008,0
35009,0
35010,0
131883,2
131881,0
131880,0
131879,0
131856,2
131855,3
131854,3
131853,2
131852,2
131851,2
131850,3
131849,1
131846,0
131844,3
131843,3
37098,0
37099,0
37100,0
37101,0
37133,2
38863,0
111808,0
111807,0
111806,2
111805,0
111804,0
55712,0
55711,1
55710,0
55709,0
55708,0
55707,0
55706,0
55705,0
55704,1
55703,0
55702,0
55701,0
55700,0
55699,0
55698,0
55697,2
55696,2
55695,0
55693,0
55692,0
55691,0
55690,0
55689,0
55688,0
55687,0
55682,0
55681,0
55680,0
54667,0
54666,0
54665,0
54664,0
54663,0
54662,0
54661,0
54660,0
54659,1
54658,1
54657,1
56754,1
56753,1
56752,1
56751,0
56750,0
56749,1
56748,1
56747,2
56746,0
56745,0
56744,0
56743,1
56742,0
56741,0
56740,0
56739,0
55724,3
55723,3
56678,0
56677,0
56671,0
56670,0
55650,0
55649,0
55645,0
55644,0
55643,2
55639,0
55638,2
55637,2
55636,0
55635,0
55632,0
55631,0
55629,0
55628,0
55627,0
55626,0
55625,1
55616,0
55615,0
55613,2
55610,1
55608,1
55607,0
55606,0
55605,0
55604,0
55600,0
55599,0
55598,0
55597,0
55596,0
55595,0
55594,0
54650,1
54616,0
54615,0
54614,0
54613,0
54612,0
54611,0
54605,0
54604,1
54603,0
54602,1
54601,0
54600,0
54599,1
54598,1
54588,0
54587,0
54586,0
55586,0
55585,0
55567,0
55566,0
55565,0
55564,0
55563,2
55562,0
55560,0
55559,0
11368,0
11367,1
55558,0
55557,1
55556,0
55555,0
55536,2
55535,0
55534,0
55533,0
55532,0
55531,1
55530,1
55529,0
55528,0
55527,0
34423,0
34424,0
34425,0
34426,0
34427,0
34428,0
34429,0
34430,0
34431,0
34432,0
34433,0
34434,0
55526,0
34435,0
34436,1
34439,1
34440,2
34441,2
34442,0
34443,2
34444,1
34445,1
34446,1
34447,1
34448,2
55525,0
55524,0
34471,2
34472,2
34473,1
34474,1
54571,0
54570,0
54569,0
54568,0
54567,0
54566,0
54565,0
54564,0
54563,0
54562,3
54561,0
54560,0
54559,0
54558,0
54550,0
54549,0
54548,0
54547,0
54546,0
54545,0
54544,0
54543,0
54542,0
34481,0
34482,0
34483,0
34484,0
34485,0
34486,0
34487,0
34488,0
34489,0
34490,0
34491,2
34492,2
34493,2
34494,2
34495,0
34496,0
34497,0
34498,0
34499,0
34500,0
34501,0
34502,0
34503,0
34504,2
34505,2
34506,1
34507,0
34508,2
34509,0
34510,0
34511,0
34512,0
34513,0
34514,0
34515,0
34516,0
34517,0
34518,0
34519,0
34528,0
34529,0
34539,0
34540,0
55501,0
55500,0
55499,0
55498,0
55497,0
34475,2
34476,1
34477,0
34478,0
34479,1
34480,1
55496,0
55495,0
55494,0
55493,0
55492,0
55491,0
55490,0
55489,0
34554,0
34555,0
55479,0
55471,0
55470,0
55466,0
55465,0
55464,0
42915,0
54462,0
54461,1
54460,0
55455,0
55453,0
55452,0
55451,0
55450,0
55448,0
55447,0
55446,0
55444,0
55443,0
55440,0
55439,0
55438,0
55437,0
55429,0
55427,0
55426,0
55425,0
55424,0
55423,0
55422,0
55421,0
55420,0
55419,0
55418,0
55417,0
55416,0
55415,0
55414,0
55413,0
55401,0
55399,0
55398,0
55394,0
55392,0
55390,0
124832,0
124831,2
124830,0
34943,2
34942,1
34941,0
34940,2
34939,0
34938,0
34937,0
34936,0
34935,0
34934,0
78392,1
34933,0
34932,0
34931,0
34930,0
124520,0
124519,0
124518,0
124517,0
124516,0
124515,0
124514,0
124513,0
124512,0
124511,0
124510,0
124509,0
124508,0
124507,0
124506,2
124505,0
124504,0
124503,0
124502,0
124501,0
124500,0
124499,0
124497,0
124521,0
124494,1
124493,1
124492,0
124491,0
124490,2
124489,2
124488,2
124487,0
124486,0
124485,0
124484,0
124483,0
124482,2
124481,1
124480,1
124477,0
124475,0
124474,0
124473,1
124472,1
124471,0
124469,2
124468,2
124467,2
124465,2
124464,1
124463,0
124462,0
124461,0
124460,4
124459,1
124458,2
124457,3
124456,2
124455,2
124454,0
124453,0
124452,2
124451,2
124450,2
124449,2
124448,2
124447,0
124445,0
124444,0
124443,0
124442,0
124441,0
124440,0
124439,0
124438,0
124437,0
124436,0
124435,0
124434,1
124433,2
124432,2
124431,0
124430,0
124429,0
78394,0
124428,0
124427,2
124426,2
124425,2
124424,3
124423,2
124422,2
124421,2
124420,2
124419,0
124418,0
124417,0
124416,1
124415,1
124414,2
124413,2
124412,2
124411,2
124410,2
124409,1
124408,1
124407,1
124406,2
124404,2
124403,1
124402,1
124401,1
124400,1
124399,1
124398,1
124397,1
124395,1
124393,0
124392,0
124391,0
124390,0
78389,0
78390,2
78391,1
77550,0
77549,0
77548,3
77547,3
77546,3
77545,2
77544,2
77543,3
77542,3
77541,2
77540,2
77539,2
77538,2
77537,2
77536,1
77535,2
77534,2
77533,2
77532,2
77531,3
77530,3
77529,3
77528,2
77527,2
77526,1
77525,2
77523,2
77522,2
77521,2
77520,1
77519,1
77518,1
77517,1
77516,2
12556,2
173869,0
26342,0
67704,2
12378,0
31667,0
83297,0
75294,0
70971,1
79355,0
65062,0
118179,0
118399,0
83624,0
88216,2
67947,0
88117,0
12938,0
67839,0
67838,0
30816,0
35161,0
79187,0
15605,1
88974,0
86371,2
12066,0
86372,2
86373,3
11997,0
86374,3
86375,1
36990,0
86376,0
37003,0
86377,2
36974,0
86378,2
36975,0
86379,2
36416,0
86380,1
12130,0
31651,0
86381,1
88828,0
35471,0
88108,1
12065,0
88829,0
12984,0
88830,0
29495,0
88831,1
36989,0
88832,2
88833,1
36385,0
88834,0
36415,0
88835,0
88836,0
88109,0
88110,0
88837,0
88838,0
12808,0
88839,2
70795,0
88111,0
12809,0
86383,0
78528,0
86384,2
12840,0
86385,2
210634,0
84796,0
36414,0
86386,2
36430,0
86387,1
36429,0
86388,0
88169,0
70784,0
86389,1
34895,0
88112,0
88113,0
86392,0
36955,1
88114,0
36413,0
86393,0
29499,2
86394,0
37004,0
88115,0
15606,1
86173,0
36412,2
88168,0
36394,0
88167,1
88166,0
15607,0
88165,0
88164,0
15608,0
88163,0
36411,0
88162,0
34906,0
88160,0
15609,0
88159,0
15610,0
37524,0
88116,0
88118,0
88158,0
88157,0
88156,0
29503,0
88155,0
88154,0
29504,0
88153,0
29505,0
88152,0
29506,2
88151,0
29507,0
88150,0
29510,0
88149,0
29511,0
88148,0
29512,1
75782,0
36428,0
88147,0
36410,0
88146,0
15611,0
88145,0
88144,0
37005,0
75786,0
37006,0
75787,0
70786,0
75789,0
33756,0
88143,0
11893,0
88142,0
88140,0
12466,0
88139,0
34887,0
88119,0
11892,0
88138,0
11890,0
88137,0
88136,0
36980,0
88135,0
36860,0
88134,0
210635,0
88133,0
36409,0
88132,0
36408,1
88131,0
88130,0
70785,0
88120,0
36976,0
88541,0
36407,0
86172,0
36386,0
12467,0
88542,0
12468,0
86171,0
12620,0
88543,1
12092,0
36406,2
88544,1
36405,1
88545,0
36404,1
88546,0
36379,1
89108,1
89109,1
36427,0
12642,0
89111,0
89112,0
88129,0
36426,0
89113,1
31660,0
89114,0
31661,0
89115,0
89116,0
12643,0
88121,0
36425,0
89117,0
36424,0
89118,0
89119,0
86170,0
34899,1
87975,0
36423,0
87974,0
70764,0
87973,0
87972,1
87971,0
36422,0
87970,0
36421,0
87969,0
12050,0
11928,0
88122,0
34894,0
210631,0
88124,0
36956,1
12839,0
88125,0
12838,0
84797,0
36977,0
89120,1
31662,0
89121,0
89122,0
89123,0
36988,0
89124,0
31663,0
89127,0
11914,0
84798,0
36420,0
89128,0
86227,0
11977,0
86228,0
11880,0
86230,1
12197,0
86231,0
86232,0
86233,0
86234,0
86235,0
11915,0
86236,0
31664,0
86237,0
12196,0
12195,0
86238,0
12646,0
86239,0
36957,1
84799,0
86240,0
86241,0
12647,0
12194,0
83675,0
37007,0
83667,0
12823,0
84800,0
36380,1
85039,0
85040,0
31665,0
85422,0
85421,0
85420,0
31666,0
85419,0
85418,0
36419,0
85417,0
12193,0
85416,0
12652,0
85415,0
36403,1
12653,0
85414,0
12654,0
86242,0
86243,0
12655,0
85413,0
31668,0
86244,0
31669,0
86245,0
31670,1
12822,0
86246,0
86247,0
12192,0
86248,0
31671,0
86249,0
86250,0
86251,0
36958,1
86252,0
86253,0
36226,0
86254,0
86255,2
86256,2
12656,0
86257,0
12191,0
86258,2
12657,0
86259,2
36978,1
86261,2
12658,1
86262,0
86263,0
86264,0
12810,0
86265,0
34228,0
86266,0
12659,2
86267,0
11786,0
86268,0
12660,0
86269,0
86270,0
86271,1
12811,0
86272,1
34892,0
86273,1
86274,0
11978,0
12661,0
85412,0
85411,0
12662,0
86275,0
86276,0
12801,0
86277,2
31672,0
86278,2
31673,0
86279,1
31674,0
86280,0
11916,0
86281,0
31675,0
86282,2
16295,0
12812,0
36855,1
86283,2
12818,0
12663,0
86284,0
36959,0
86285,0
31676,0
86286,0
36960,0
86287,0
86288,0
86289,0
86290,2
34891,0
11917,0
37008,0
12802,0
89072,0
78547,0
85410,0
31677,1
12664,0
12665,0
12190,0
12189,0
89073,0
210627,0
11707,2
89041,1
70757,0
89042,1
70762,0
89043,2
12188,0
89044,0
12666,0
89045,0
11918,0
86002,1
88975,0
11671,2
88976,0
86169,0
89046,0
11920,0
88977,0
11921,0
31623,1
88978,1
88979,0
88980,0
11988,0
88981,2
11985,0
88982,0
11350,0
11349,0
88983,2
86168,0
11771,0
88984,0
12813,0
11670,0
11669,0
31624,0
11665,0
86167,0
11763,0
88985,0
36987,0
88986,1
11348,0
88987,2
37009,1
88988,2
35162,0
88989,0
88990,0
88991,0
88992,0
88993,2
210632,0
88994,2
11923,0
88995,2
35163,0
88998,0
88999,0
31678,0
89000,0
89001,2
35164,2
89002,0
37010,0
89003,1
89047,2
35165,1
210628,0
78876,0
31679,0
31625,1
12837,0
89048,1
78874,0
78872,0
78871,0
35166,2
89049,0
35167,0
86291,2
86292,2
35168,0
89050,0
37011,0
78869,0
37012,0
78868,0
37013,0
78867,0
31626,0
12186,0
89051,0
12185,0
89052,0
37015,0
88036,0
37016,1
88037,0
88038,2
11957,0
89053,2
88039,2
11958,0
88040,1
36484,0
88041,0
12184,0
88042,1
88043,1
86166,0
11758,0
88044,1
12183,0
88045,1
12803,0
89004,0
89005,0
37017,1
89006,2
89007,2
34905,0
89008,2
89009,2
12836,0
76832,0
89010,2
12835,0
89011,0
36986,0
89012,0
34904,0
89013,0
11347,0
89014,0
11346,0
89015,0
89016,0
14152,1
89017,0
12834,0
89018,0
11959,0
89019,0
11960,0
31627,0
11962,1
31628,0
75602,0
11963,0
89020,0
11465,1
89021,0
11466,0
89022,0
36483,0
89023,0
11965,0
89024,0
70777,0
89025,0
89026,2
11344,0
32356,0
11343,0
89054,2
89027,0
11338,0
86165,0
89028,2
11751,0
89029,2
12814,0
88046,1
11335,1
11334,1
89030,2
11744,0
89031,2
67,0
89032,2
68,0
89033,2
11743,0
89034,0
11742,0
89035,0
89037,0
89038,0
89039,1
89040,1
12833,0
85409,0
88047,1
88048,1
88049,0
88050,1
70765,0
88201,2
89055,0
36227,0
89056,1
11886,0
89057,0
34903,0
76941,0
88202,2
88203,2
12815,0
88204,2
88840,2
36393,0
88841,1
88842,1
34920,2
30404,0
88843,1
11926,0
88844,0
88845,1
88846,1
34902,0
88847,0
70772,0
88848,0
88849,0
88850,0
88851,0
12819,0
88852,1
70761,0
88853,0
12985,1
36979,0
89058,2
88205,0
12804,0
34214,0
88206,0
36961,0
88207,0
88208,0
88209,2
88210,0
36962,0
83455,0
88211,0
36392,0
30405,0
11467,1
88214,0
36963,0
88215,2
12063,0
11984,0
88217,2
88218,2
30406,0
12109,0
34917,0
88219,2
34916,0
11468,0
88220,2
88221,0
85149,0
36964,0
89059,2
89074,0
11469,0
89075,1
36965,0
88222,0
11470,0
88223,1
36482,0
88224,1
36859,1
89076,0
34890,0
83625,0
12820,0
89078,0
89077,0
83626,0
12010,0
210242,0
89060,2
11471,0
89061,1
11979,0
89062,0
210243,0
86162,0
11473,0
36370,0
30439,1
11966,0
86215,0
86214,0
86213,0
12832,0
36966,0
12469,0
89063,0
210633,0
86212,0
89064,0
12831,0
12108,0
85408,0
85228,0
36982,1
85229,0
12470,0
85230,0
12830,0
85407,0
12472,1
85231,0
12473,0
85232,0
86211,2
89065,0
34901,0
85233,0
36981,0
85234,0
12821,0
85235,0
12105,0
12476,0
86210,0
31552,0
85279,0
36967,0
86294,1
210629,0
86295,0
34893,0
86296,0
36968,1
86209,0
11474,0
88854,0
37018,1
88855,1
11996,0
88856,0
11475,0
88857,2
11641,0
88858,2
36382,0
88859,2
36381,0
88860,2
88861,0
36236,2
86208,1
34910,2
88862,0
88863,0
31815,0
88864,1
88865,0
11995,0
88866,0
11994,0
88867,0
11642,0
88868,0
11645,0
86207,2
12038,0
31814,0
88869,0
11640,0
88870,0
11639,0
88871,0
11638,0
88872,0
11637,0
88873,0
70808,0
88874,0
11635,0
88875,0
11634,0
88876,0
88877,0
11629,0
88878,0
88879,1
12095,0
86206,0
11627,0
86205,0
36229,0
88880,0
11646,0
29798,0
30408,0
11624,0
88881,0
88882,1
36371,0
88883,1
11623,0
88884,0
11622,0
88885,0
11621,0
88886,0
11620,0
88887,0
11647,2
88888,0
11619,0
88889,0
11648,0
88890,0
11618,0
88891,0
34889,0
88892,0
34897,0
88893,0
31816,0
88894,0
86204,0
12181,0
88895,0
69,0
88896,0
70,0
88897,0
71,0
88898,0
72,0
88899,0
11993,0
88900,1
73,1
88901,1
11656,0
88902,1
11617,0
88903,1
74,0
88904,1
75,0
84723,0
76,0
84722,0
84721,0
77,0
84720,1
11616,0
84719,0
11734,0
84718,0
78,1
84717,0
84716,0
31817,0
84715,0
31818,0
84714,0
11479,1
84713,0
84712,0
11658,0
75952,0
84711,0
11968,0
84710,0
11615,0
84724,0
11614,0
84725,0
11613,0
31639,0
11482,0
84726,0
11483,0
31819,0
84727,0
12040,0
11992,0
88905,1
84728,0
11612,0
84729,0
11609,0
84730,0
37019,1
84731,0
11991,0
31638,0
11608,0
31637,0
11607,0
31636,0
11606,0
11605,0
84732,0
29816,0
84709,0
11604,0
84708,0
11603,0
84707,1
11598,0
84706,0
36230,0
84705,0
11597,0
84704,1
77056,0
34911,0
77057,0
36231,0
84703,1
11990,0
77058,0
84702,1
11989,0
84701,0
11594,0
84700,0
94,0
84699,0
11484,0
84698,0
84697,0
84696,0
84695,0
84694,0
11593,0
84693,0
11592,0
72578,2
84733,0
88906,2
12094,0
36249,0
84734,0
210630,0
84692,0
11591,0
84691,0
11590,0
84690,0
31820,0
72499,0
11589,0
84689,0
12180,0
84688,0
84687,0
84735,0
12179,0
86076,0
12106,0
86077,1
11588,0
86078,0
12162,0
86079,0
11587,0
84736,0
11586,0
84403,0
84404,0
11584,0
84405,0
12161,0
84737,1
86203,0
84738,1
12477,0
12478,0
84739,1
37020,0
85490,0
12479,0
85491,0
84740,0
85492,0
85493,0
12158,0
85494,0
12480,0
85495,0
12486,0
85496,0
12490,0
85497,0
11927,0
86080,0
36995,1
85498,0
31821,0
86081,2
11596,0
30410,0
11595,0
89094,1
29820,0
29822,0
85499,0
11913,0
84741,0
12491,0
84742,0
12492,0
84743,0
12157,0
84744,0
36218,1
86202,0
12493,0
70763,0
12816,0
85514,0
36969,0
85515,0
85516,0
12107,0
85517,0
12156,0
85518,0
11929,0
85519,0
11881,0
85520,0
85521,0
85522,1
37021,3
85523,0
89093,0
12155,0
85524,0
31822,0
12153,0
12152,0
85525,0
85526,0
12495,1
84745,0
36219,2
85527,0
36220,0
85528,0
84746,0
36232,1
84747,0
36250,1
71520,0
31823,1
85529,0
84749,0
31824,2
84750,0
84751,0
12496,1
86082,2
86083,2
84752,0
86084,0
11980,1
86085,0
70793,0
86086,0
36251,0
86087,2
86088,0
12151,0
86089,0
36233,1
86090,0
86091,0
12093,1
89092,1
12497,2
89091,0
89090,0
12829,1
31635,0
89087,0
12150,0
89086,2
89085,2
12142,0
89084,0
89083,0
78548,0
89082,2
11930,1
89081,0
85825,1
12141,0
89080,0
11981,0
89079,0
88928,0
88927,0
12970,1
11932,0
88926,0
88925,0
88924,0
84769,0
36970,0
88923,0
12087,0
88922,0
12086,0
36402,1
84768,0
31813,0
88921,1
11933,0
88920,0
84767,0
36996,1
88919,0
88918,0
11934,0
85826,0
11935,0
85827,1
85978,0
88917,0
36994,1
88916,0
36997,1
88915,2
88914,2
34919,0
88913,2
88912,0
36993,0
88911,0
36858,1
88910,0
31825,0
88909,0
11937,0
88908,2
31826,0
88907,0
36375,0
31634,0
33754,0
84766,0
11938,0
84765,0
85979,0
85980,2
86201,0
34918,0
85547,0
85548,0
85549,0
37447,0
85550,0
11912,0
85981,1
85551,0
31827,0
86159,0
76833,0
11939,0
84764,0
12187,0
36418,0
31641,0
11911,0
76834,0
36998,1
79188,0
31828,0
79186,0
11942,0
86158,0
36417,0
86157,0
86156,0
78152,0
11944,2
78153,0
85552,0
31718,0
85553,0
36252,2
76835,0
85554,0
11910,0
85556,0
36228,0
33757,0
86067,2
12498,2
86066,2
11908,0
86155,0
86154,0
86065,3
36481,0
86153,0
11924,0
86152,0
86151,0
11907,0
31633,0
36999,1
86150,0
36221,0
86063,0
86062,0
86149,0
86148,0
86147,0
89095,1
11905,0
78168,0
85982,0
36253,2
85983,0
12061,0
86146,0
36401,2
86145,0
12085,0
86144,0
12052,0
86143,0
36480,0
78178,0
78179,0
36971,0
78180,0
12083,0
78181,0
78182,0
37000,0
86142,2
36254,2
86141,2
36865,0
86140,2
86139,0
37001,0
86138,0
36255,2
86137,0
36400,2
79194,0
12501,0
79196,0
12502,0
79197,0
12504,2
79198,0
86136,0
12051,0
85984,0
12505,0
76836,0
34913,0
86133,1
36985,0
76837,0
79199,0
11485,0
79200,0
36399,0
79201,0
11487,0
79202,0
12046,0
86132,5
12044,0
86131,0
86130,0
86129,0
86128,0
12828,2
85977,1
85976,2
11945,2
85975,2
85985,2
36222,0
85986,0
36398,0
85987,0
36376,0
85988,0
11969,0
85974,0
85972,0
36397,0
85967,1
36479,0
85966,0
31330,0
85965,0
85989,0
12506,2
85990,0
85991,0
12400,0
85992,0
36992,0
36478,1
85993,2
12507,0
85964,0
85994,2
89096,1
85959,0
87683,1
12526,2
87684,1
34915,0
85995,1
76838,0
11904,0
87685,0
36391,0
85996,2
36396,0
87686,0
31331,0
85997,2
85998,0
12527,1
86200,0
79239,0
33755,0
79240,0
79242,0
87687,1
36972,0
87688,1
12805,0
87689,1
87690,2
31332,0
30411,0
12081,0
85999,0
11902,0
87691,2
87692,0
12043,0
86001,0
12042,0
12041,0
86003,0
87693,2
87694,2
12531,2
87700,2
86297,0
86004,0
86005,0
12035,0
84862,0
86006,0
84861,0
70796,0
84860,0
86007,0
12532,0
86008,0
12034,0
86009,0
36395,0
86011,0
86012,0
12139,0
84859,0
11488,0
31333,0
31632,0
86013,0
84858,0
84857,0
34888,0
86014,0
210636,0
86015,0
86016,0
88578,0
12033,0
88579,0
12032,0
86298,2
12030,0
88580,0
12028,0
74555,0
12027,1
88581,0
31631,0
88582,0
31630,0
11970,1
88583,0
12026,2
31629,0
12025,1
88584,0
11900,0
88585,0
11899,0
11946,2
88586,0
88587,0
86018,0
88588,0
36377,1
88589,0
12827,2
86299,1
12826,2
86019,0
86020,0
86021,0
88590,0
12806,0
88591,0
86022,0
32668,0
30621,0
86023,0
36869,1
86024,0
88592,0
88593,0
12138,0
88594,0
12024,1
88595,0
11898,0
88596,0
12023,0
88597,0
36984,0
88598,0
11971,0
84686,0
11949,0
87968,0
87967,0
12022,0
87966,0
11897,0
87965,0
11896,0
87964,0
87963,1
87962,1
11894,0
87961,1
87960,0
87959,1
87958,1
87957,1
36234,1
87956,0
87955,1
34885,1
87954,1
87953,0
87952,0
36235,1
87951,0
87950,0
12021,0
87949,1
87948,2
87947,1
12020,0
87946,1
12019,0
87945,1
11952,0
12825,0
87944,0
87943,0
87942,0
12016,0
86025,0
36383,0
87940,0
34884,2
87939,0
12015,0
87938,0
11953,0
87937,1
12013,0
87936,1
87935,2
12012,0
87934,1
87933,0
12011,0
87932,1
12009,0
88599,0
12008,0
88600,1
12007,0
88601,1
12006,0
87931,1
87930,1
12117,0
12137,0
87929,1
87928,0
87927,0
87926,0
11954,0
87925,0
12119,0
87924,0
87923,0
12132,0
87922,1
36384,0
87921,1
87920,0
12121,0
87919,0
87918,0
87917,0
87916,0
87915,0
87914,0
87913,0
87912,0
87911,0
87910,0
87909,0
87908,0
11583,0
87907,0
11582,0
87906,0
11581,0
87905,0
12841,0
87904,0
11580,0
87903,0
11578,0
87902,0
11573,0
88602,0
11572,0
88603,1
49959,0
31355,0
88604,0
36973,0
88605,0
36991,0
88606,1
12122,0
12824,0
88607,0
11571,0
88612,0
88613,0
11972,0
88614,0
88615,1
34883,2
88616,1
70773,0
88617,1
34882,2
88618,1
88619,1
11956,0
88620,2
12005,0
88621,0
12123,0
88622,0
36477,0
88623,0
36223,0
88624,0
12124,0
88625,0
12125,0
11973,0
89097,0
12126,0
12029,0
11565,0
36856,2
86300,0
31356,0
86301,0
36887,1
12127,0
11976,0
12128,0
12807,0
12004,0
36224,0
86052,0
12388,0
31357,0
89098,0
12389,0
86051,0
86050,0
12390,0
36225,0
86049,0
12129,0
86048,0
89099,0
34900,0
86047,0
12817,0
12003,0
85489,0
86302,0
12002,0
86046,0
12001,0
86045,0
86044,0
12391,0
31375,0
86043,0
12392,0
36378,0
85488,0
12393,0
85487,0
12000,0
85486,0
12394,2
85557,0
31376,0
85558,0
11999,0
85485,0
70759,0
85586,0
31377,0
85587,1
86127,1
12395,0
86126,0
12396,0
15602,0
86125,0
12397,0
36983,0
85484,0
210626,0
85483,0
31378,2
85588,1
12398,0
11998,0
86303,0
35472,0
86124,0
11925,0
86123,0
37002,0
86122,0
12070,0
86121,0
86120,0
86119,0
86304,0
86305,0
86118,2
86117,2
86116,1
86042,1
86041,1
86040,2
86039,0
12049,0
86038,2
86037,0
86036,0
86035,1
86034,2
86033,0
86032,0
86031,0
86030,0
86029,0
86028,0
11936,0
86199,2
12064,0
86307,0
86308,0
86309,0
86115,0
86114,0
85589,0
85590,0
85591,0
86110,1
86109,2
86108,0
86107,0
11330,2
86027,0
86026,0
86225,0
86310,0
86311,0
86312,0
76857,0
11333,1
86313,0
76859,0
76860,0
76861,0
77407,0
76862,0
76863,0
86224,0
76869,0
76870,0
84936,0
88929,0
88930,0
86223,0
86106,0
86104,0
86103,1
76046,0
86102,2
86101,2
86100,0
86098,0
12037,0
86097,0
86096,0
86095,0
86094,0
86093,0
85592,0
86198,0
85474,0
77003,0
85000,0
84999,0
84998,0
84997,0
84996,0
85473,0
88931,0
86314,0
11345,0
84828,0
84827,0
84826,0
84825,0
84824,0
84823,0
84822,0
84821,0
11351,0
84820,0
88102,0
88101,0
88100,2
88099,0
85472,0
85471,0
85470,0
88094,2
89100,0
76998,0
86315,0
88093,2
88092,1
88088,1
88087,1
88086,1
88085,1
76997,0
76996,0
76995,0
76994,0
76993,0
88084,2
88083,1
88082,2
88081,2
88080,1
88079,0
88078,0
88077,0
88076,1
76992,0
12131,0
88075,0
88074,0
88073,2
88072,2
88071,0
88070,0
88069,2
88068,2
88067,1
88066,1
88065,0
88064,1
88063,1
88062,0
88061,0
88060,0
88059,0
86316,0
76991,0
76990,0
76989,0
76988,0
