node_key,latitude,longitude
16902,37.51259864944301,127.01969499305835
16903,37.51213182484037,127.01945634955929
16904,37.51197972918784,127.02001512918298
16905,37.51167571304245,127.0200831963958
16906,37.510953661312946,127.02032152001759
16907,37.51111584642186,127.0208859535004
16908,37.510773296525244,127.019750595053
16909,37.51085790582585,127.01970931574013
16910,37.51092836721444,127.01995124390659
16911,37.51147837129052,127.01942036524845
16912,37.512206944757985,127.01909603555463
16914,37.512766255707696,127.01912567995335
16915,37.51265809481967,127.01947967462951
16916,37.51288852715978,127.01870088311647
16917,37.51235741784025,127.01866534851656
16918,37.5122916447506,127.01848242152198
16919,37.51249845333648,127.01846477144262
16920,37.512620671490836,127.01837039565844
16921,37.51246089439612,127.01819334582527
16922,37.512728792820866,127.01825241462181
16923,37.51301079708197,127.01827608489305
16924,37.51213174454711,127.01908421573596
16926,37.51118223954262,127.01956189464505
16927,37.51057599383438,127.01912512108457
16928,37.51379834150611,127.01993383444633
16929,37.510627667476385,127.01929624040058
16931,37.51121545654371,127.01754991543518
16932,37.51174182812649,127.01783915333858
16933,37.51155847258305,127.01816952564404
16934,37.51179812436887,127.01852360195231
16935,37.51169020047815,127.01734351626376
16936,37.51294979224844,127.01763882743946
16937,37.513344625242006,127.0174914097266
16938,37.51314254739391,127.01730254946546
16939,37.51326477575696,127.0171314655301
16940,37.513424624329794,127.01682467962235
16941,37.513631437661545,127.01677162201682
16942,37.51362200534952,127.01699583689857
16943,37.51355144843998,127.01737344916201
16944,37.51359362341242,127.01821132211812
16945,37.51051476342869,127.01990393219783
16946,37.510481888242644,127.01975051826946
17097,37.504188892078815,127.02076890295864
17098,37.50416920927609,127.02069472980978
17099,37.504843835174306,127.02044150744844
17100,37.50489812365764,127.01970601877547
17101,37.504444991653415,127.02045994069637
15900,37.490087292791145,127.0136211005363
15901,37.48949910998361,127.01371714964286
15902,37.48993419372001,127.01233710108973
15904,37.492250552172564,127.01470752935424
15905,37.49238560328529,127.01594631785989
15906,37.49220104288967,127.01414753271123
15907,37.48517162390626,127.01383339236058
16767,37.471911210181126,127.0457142650333
16768,37.47207630936748,127.0461929334513
16769,37.47227700903782,127.04666524518812
15912,37.484473625077754,127.01265144487635
16770,37.47238893096792,127.04657279126296
16771,37.47235324156077,127.04679929207896
16772,37.47194445019592,127.04523890869427
15917,37.48525094523099,127.01642049978997
16773,37.4720511850708,127.04540806694622
16774,37.47202312398236,127.0456409528361
16775,37.47207139002081,127.04576540982194
15919,37.48561644797445,127.01614422989056
16776,37.472106949106745,127.0458707164767
16777,37.47251599662822,127.0467674888427
15923,37.484538988145815,127.01466819319977
16778,37.47302934044622,127.04754947946614
16779,37.473509500248156,127.04862817716128
16780,37.472987321626704,127.0444419144332
16781,37.4731603001248,127.04426972993025
16782,37.473386485405854,127.04461124770903
16783,37.47322876110008,127.04478982204729
16784,37.473472728976205,127.04517282905059
15930,37.482781882873724,127.01516761254139
16785,37.473691295367374,127.04548244114109
16786,37.47255693929075,127.04611346741083
15937,37.484309279239625,127.01562065686876
16787,37.47302708049457,127.04684118861933
16788,37.4732990092522,127.04723379036281
16789,37.474304570705605,127.04430231031074
16790,37.47363808240445,127.04499425951086
16791,37.473884604697375,127.04534536551942
16792,37.47394288209393,127.04588460060305
16793,37.4737724441169,127.04605678473567
16794,37.47354626796943,127.04570249879103
16795,37.47331755524456,127.04532907041792
16796,37.47278310797184,127.04648370232833
16947,37.51072631976204,127.01960307719506
16948,37.5104302162353,127.01957349877779
16949,37.510679598919445,127.01783300031818
15946,37.48481992401194,127.0161322990494
16950,37.510750183137596,127.01727987138338
16951,37.511027537191346,127.01696132220434
16952,37.51111209599859,127.01726225406749
16953,37.510872375363064,127.01735660255183
16954,37.51078781764432,127.017049771321
15947,37.48457646072411,127.01475639607854
15949,37.48063273891933,127.01256848575565
16955,37.511435048328075,127.01637999941092
16956,37.51153988201365,127.01674902794358
16957,37.51131426472703,127.01682568097999
16958,37.511624432822494,127.01710896452185
16959,37.51149282225444,127.0171561367172
16960,37.51183120852317,127.01627352154136
16961,37.512536234697784,127.01727290768969
15958,37.481932822456294,127.01372108480615
16962,37.512705536521686,127.01659587867226
15959,37.48105431057351,127.01363861217779
16963,37.512917042458554,127.01659592550445
16964,37.51384992471635,127.01725108369915
16965,37.513906302044184,127.01741630982305
16966,37.513513948578655,127.01667128826864
16967,37.51378164046167,127.01813466182672
99791,37.492645903957545,127.00963121956819
99792,37.49234273708881,127.00988792833304
99793,37.4920489648127,127.00895426528815
99794,37.49191137417826,127.00849677378602
99795,37.49206020469702,127.0078105766681
99796,37.49175146840803,127.00797859623043
12926,37.47744486996345,126.98912366613314
12928,37.476167803865586,126.98963076597985
16797,37.4741107819023,127.04569965198709
16798,37.47420972328821,127.04628996271181
16799,37.473542966626354,127.0476231866881
16800,37.473797097993966,127.04800302047629
16801,37.47455010160272,127.0472090532284
16802,37.47430867943576,127.04683560733815
16803,37.47405708718645,127.04645577648175
16807,37.473952101352836,127.04827431484372
16808,37.472088673563505,127.04707988698875
16809,37.472391082425304,127.04755545607323
16810,37.47288154712679,127.04830872166724
16811,37.471612647722964,127.04834938065073
16812,37.47264520888667,127.04794804570227
16813,37.471861688511524,127.04873558470314
16814,37.47108666787892,127.04738553792963
16815,37.47189060376798,127.0463906267322
16816,37.471796621952656,127.04612576208162
16817,37.47146893707262,127.0452386221133
16818,37.47169529838101,127.04511433152047
16819,37.47118153494586,127.0453947792134
16820,37.47150159011836,127.04628191176064
16821,37.47107939418013,127.04649221851582
16822,37.471476855090216,127.04447611483303
16823,37.4706602993937,127.04526684831184
16825,37.46846502741045,127.04728498382532
16826,37.46811326161061,127.0437107853775
16827,37.46787943440857,127.04339800236932
16828,37.46961344259953,127.04398602879532
16829,37.46974064446304,127.04382658566784
16830,37.47030539480906,127.04318245918736
16831,37.47055702067826,127.0435000475349
16832,37.47078772559473,127.04452037209032
16833,37.470421322614634,127.04513270815337
17906,37.49976261601035,127.01860534097733
17907,37.499605768917526,127.01907878112665
17908,37.49989496941727,127.01810729651467
15963,37.4821293901466,127.01550849232642
15966,37.46088100639352,127.0162566419198
17909,37.497783419746064,127.01831585025353
17910,37.49755322643592,127.01789151920944
15971,37.457548858341845,127.01309409593401
15972,37.45764964083198,127.01464060505599
15973,37.45766019792273,127.01520054378787
17911,37.49744518995277,127.01950865455782
17912,37.497817545838416,127.01936732598419
17913,37.49763640795681,127.01856177103953
17914,37.49770004477563,127.01888767968346
17915,37.49796951364628,127.01877706654996
15983,37.45821293882563,127.01443407005225
252,37.49906907428628,127.02579162670763
253,37.49930400506903,127.02606665711428
254,37.49927217157108,127.02593167084584
255,37.49921645686644,127.02572169030847
256,37.49906349829542,127.02529295644432
257,37.49912479656512,127.02596661338447
258,37.499232258556376,127.02631158704158
259,37.49932379019191,127.02664655785436
262,37.499495070673134,127.02657663136813
22,37.48762336929678,126.99286448548072
278,37.49967829980864,127.02650670878631
280,37.49274564361282,127.02981382448408
320,37.45883074798014,127.02166787881698
447,37.48403732685438,127.02381684799946
594,37.48898208521941,127.02150167861909
1167,37.500693573120756,127.01778773262592
1168,37.49979226137686,127.01693894383916
1374,37.51676984274341,127.01645093243856
1590,37.48754348621238,127.01500981692186
1621,37.49067969218545,127.01585969633716
2336,37.49490544144176,127.01085460415825
1888,37.508928515262355,127.01223070332966
2028,37.52011701593999,127.01418010356011
2082,37.517649467591674,127.01321254232609
2157,37.484264665928244,127.01114596331972
3224,37.48948887814949,126.99894195214016
11184,37.52282925953846,127.01660249907313
12619,37.478060080500704,126.9926432843633
12621,37.47781361799705,126.9908538944837
12622,37.47765035943019,126.99056343781139
12624,37.47775129622702,126.99091348709639
12625,37.47755245113605,126.99098799224647
12626,37.477252711115646,126.99125615903726
12627,37.477291323975116,126.99166952306311
12628,37.4771191630874,126.99137161959571
12629,37.476961889535275,126.99174031609466
12630,37.476869871567,126.99156529728899
12632,37.47716382052319,126.99354272653856
12633,37.4768299236857,126.99344220678485
12634,37.476598422593355,126.99338636691756
12635,37.47672309264604,126.99370289699966
12636,37.47628679831629,126.99352418204282
12641,37.476438186794354,126.99398594478582
12645,37.4752123946603,126.99324870336324
12648,37.47501649185369,126.99290984354721
12649,37.47496901216537,126.99302901364958
12650,37.47555953034408,126.99152075709462
15896,37.491572795884196,127.01663739105639
15897,37.48995670519031,127.01256335537049
15898,37.48940458033834,127.01265376246626
15899,37.488996271787684,127.01244052578355
15903,37.493142217765254,127.01455592132233
15908,37.48531211118592,127.0144684324705
15909,37.48484824205479,127.01455065916385
15910,37.48542914590608,127.01527398357682
15911,37.484914071935066,127.01251040562661
15913,37.484735860239724,127.01398030491555
15914,37.48477331219503,127.01424489924688
15915,37.48487164815657,127.01472117577607
15922,37.484721613896596,127.01550314841819
15924,37.48443598058613,127.01407432411793
15925,37.484178430008626,127.01276310887465
15926,37.48384575637024,127.01282772839335
15927,37.48313332501876,127.01490310201554
15928,37.48399525250175,127.01637318770936
15929,37.482674143097114,127.01496768591116
15931,37.482702400949215,127.0137741415455
15932,37.482331262761875,127.01209840805154
15934,37.48304460990936,127.01221611474266
15935,37.48198443766227,127.01305671069817
15936,37.484042075782774,127.01659662506913
15939,37.48241042466288,127.01619645586375
15941,37.48574920425548,127.01295740933706
15942,37.48512450187198,127.01595597214617
15943,37.48573833442068,127.0156621129644
15944,37.486010198643015,127.01482135604869
15945,37.48582283394843,127.0143920935468
15948,37.480257570020406,127.01179889888253
15950,37.48184160983874,127.0123276291813
15951,37.48117155665781,127.01265088811934
15952,37.48081546198374,127.012656707493
15953,37.48079202145279,127.01278017108594
15954,37.48095595966243,127.01325643201325
15955,37.4817759616528,127.0128156155746
15956,37.48190481781558,127.01275684264075
15957,37.481129310642885,127.01335053357265
15960,37.48115734429838,127.01403255309022
15961,37.481068408432385,127.01327409016478
15962,37.481302546454714,127.01442062374464
12925,37.47709379954661,126.9892893291026
12927,37.4777378437327,126.98973109874912
12929,37.47583262391923,126.9888176997765
12930,37.47553861937471,126.9898058787364
12931,37.47420465376133,126.9912546521961
15964,37.461860463701555,127.0157924814163
15965,37.46102750857153,127.01641146276869
15967,37.458197201129636,127.01265425558502
15968,37.458420356466476,127.01291426641731
15969,37.45752230941149,127.01290744608951
15970,37.45751170401494,127.01270080137859
15975,37.481861034137914,127.01635508352605
15977,37.45810478223727,127.01639944873926
15978,37.45864582158482,127.01732440590932
15979,37.45775179262842,127.01676831900407
15980,37.48146738464918,127.01686651073415
15981,37.481495561909576,127.01640791902537
15982,37.45804821710569,127.01436071297357
15984,37.45821826650407,127.01432074971673
15985,37.45839361521555,127.01440077488873
15986,37.458271561654556,127.01296756856674
15987,37.45725127591139,127.01313403930935
15988,37.45731489751758,127.01438057039664
15989,37.457357282759766,127.01538046139726
15990,37.45767612064646,127.01534719712292
15991,37.457336333236306,127.01496764087356
15992,37.457193664844155,127.01497244935373
15993,37.45720906619897,127.01514658134474
15994,37.45734402344566,127.01513693471654
15997,37.516961899433305,127.01677449799077
15998,37.51707427914779,127.01726275008703
15999,37.51691961346218,127.01758035542778
16000,37.51720541438274,127.01764512736342
16001,37.51762370314296,127.01685699826683
16002,37.51725691504323,127.01790395922161
16003,37.51759412160123,127.01882755980168
16004,37.517214584805444,127.0189392274501
16005,37.516666624347785,127.01742147613074
16006,37.516427669683814,127.01740965617817
16007,37.51649803872717,127.01680380519716
16008,37.51634810613367,127.0167978893831
16009,37.51642843495171,127.01646986670642
16010,37.51605751022209,127.01748603842954
16011,37.51625894644464,127.01773313733885
16012,37.51563578910816,127.01770946132883
16013,37.51583247431346,127.01838007345661
16014,37.51592612913329,127.01872126183186
16015,37.51592605552117,127.01918007046214
16016,37.51624466216349,127.01919191637798
16017,37.51638522857577,127.01916842358303
16019,37.51606662956132,127.01910952036098
16021,37.51531689888095,127.01949754873807
16022,37.515045133787225,127.01956218105931
16023,37.51475462305008,127.01965033628399
16024,37.51469382033908,127.01899152901206
16025,37.515448099380464,127.01944464374954
16026,37.51571998923561,127.01860356741702
16027,37.51531255525374,127.01730351908043
16028,37.51504092599596,127.01642702455223
15818,37.48857430579543,127.0148336226658
15819,37.488944288597715,127.01610966577334
15820,37.48902353027889,127.01635362247572
15821,37.488808393081115,127.01623899736401
15822,37.488691301047,127.01591557058646
15823,37.48852750305518,127.01441613247546
15824,37.48899137109056,127.01433978097441
15825,37.4888837243588,127.01332839332684
15826,37.489052404231245,127.0132931429709
15827,37.4890898610653,127.01352835189911
15828,37.488771381070286,127.01234052793897
15643,37.462157388801614,127.05056993338967
15644,37.46221544992662,127.05155250277106
15645,37.46241371452981,127.05173128123117
15646,37.462038501406546,127.04908330126675
15647,37.46163428658337,127.04884378639476
15648,37.46153248516942,127.04905426046604
15649,37.460739523238274,127.04805847160043
15650,37.46224700755791,127.04910257776918
15651,37.46233855165783,127.04909944759387
15652,37.46253429440356,127.04923674760686
15653,37.46341202096085,127.04816545485846
15654,37.46221889383381,127.04944389297395
15655,37.46292814777111,127.0499260596202
15656,37.46338331062816,127.04994550276419
15657,37.46300669952919,127.05057688551817
15658,37.462899498689026,127.05150512147867
15659,37.46255406868337,127.05058296073405
15660,37.462200806251175,127.05012654807616
15661,37.46303457651666,127.0507970189999
15662,37.46362964279268,127.0507080989587
15663,37.46331428912937,127.05080039831032
15664,37.46392217616848,127.05046265836684
15665,37.463046683326574,127.05219108720452
15666,37.46353234594323,127.05224246621133
15667,37.46371543426235,127.05223621340608
15668,37.46260705372488,127.05154320148061
15669,37.46182358854092,127.05214876686571
15670,37.4617602106108,127.05170850091571
15671,37.461542168888556,127.05021542853537
15672,37.46171269549498,127.04984869118893
15673,37.460705236194165,127.05099322135482
15674,37.45919053626076,127.04900169215891
15675,37.45952379013382,127.0486637781924
15680,37.46094826488624,127.05344967062352
15681,37.45996730133507,127.05215385763815
15682,37.461822298773804,127.04946636869184
15683,37.461491549104004,127.04922074516467
12595,37.47835974707561,126.99126906438109
15829,37.488757158613666,127.01383993355284
15830,37.48894457696966,127.01383408808425
15831,37.48826986228585,127.01392804354673
15832,37.488466593744164,127.01440436075367
15833,37.48839156245242,127.01492178656879
15834,37.48853675080507,127.01539221656039
15835,37.487609015539526,127.01552726485696
15836,37.488255695738786,127.01483355966545
15837,37.48701391582194,127.01589169514895
15838,37.48662968081386,127.01610328887678
15839,37.48761850486909,127.01459823599632
15840,37.48751073386564,127.01464525449288
15841,37.48675633551774,127.0149802600618
15842,37.48648464283122,127.0144745384477
15843,37.486386271417274,127.01428636441706
15844,37.48687356816715,127.01419825895908
15845,37.48741708942294,127.01411604285865
15846,37.487590455715214,127.01407491590174
15847,37.48818546434892,127.01442782671889
15848,37.488105865558055,127.01398093291996
15849,37.4878014258611,127.01298128361599
15850,37.4877733254281,127.01286955962604
15851,37.487740536904646,127.01278135472856
15852,37.487735860338894,127.0126990346158
15853,37.48788111850474,127.01261085976678
15854,37.48790453626978,127.01269906316881
15855,37.48800289276221,127.01304599817064
15856,37.48806378324432,127.01322828804183
15857,37.48707994247372,127.0122814507049
15858,37.48730007960706,127.0130164763663
15859,37.48677059904554,127.01324569964368
15860,37.486034945668905,127.01358659919495
15861,37.486761312624296,127.01246955453593
15695,37.458956500689155,127.049224832096
15696,37.458417531722375,127.04894377007713
15697,37.45586538393724,127.0494029414287
15698,37.45452259731784,127.05062045640962
15699,37.454229672488786,127.05077332349705
15700,37.45449812672711,127.0507735049682
15701,37.448920835613336,127.04676236460948
15702,37.45178510883867,127.05048321004116
15703,37.45144678283148,127.05077642366108
15704,37.45182186757775,127.05136862839156
15705,37.45047455177107,127.0517411657817
15706,37.449958954301465,127.05321167689678
15707,37.4802214314166,127.04353038255468
15708,37.4797519863488,127.04362977084682
15709,37.478691440775364,127.04281252584022
15710,37.47947072685693,127.04351294490776
15711,37.479723340607414,127.04373445158127
15862,37.48631640776762,127.01189297597388
15863,37.48654577288382,127.0125577165789
15865,37.4888366652648,127.01503359581612
15866,37.48646106958089,127.01562110488615
15867,37.48591634354392,127.01594438093433
15868,37.48608499237638,127.01614433071508
15869,37.48654068842114,127.01587395533451
15871,37.48666730012801,127.01507432016146
15874,37.49066626669759,127.01513002848364
15875,37.49037333213217,127.01493765533908
15876,37.48985949601358,127.01518077207287
15877,37.490080262759925,127.01578603804255
15878,37.48923296720779,127.01554264271371
15879,37.490215641298164,127.01448512121955
15880,37.490359871448064,127.01445121130173
15881,37.491292850473066,127.01430998191547
15882,37.49135588444623,127.01483603634651
15883,37.49144594071456,127.01549785023735
15884,37.49188764233843,127.01542440816874
15885,37.49192816636731,127.01572420639643
15886,37.49177942958399,127.01575245722572
15887,37.49231809652341,127.01519399665453
15888,37.49278607053021,127.01526479742466
15889,37.492318082652645,127.01530146905938
15890,37.49243961977726,127.0164440970905
15892,37.49014131910475,127.01411886284335
15893,37.49030357470121,127.01410758080188
15894,37.490682368427294,127.01231459886402
15895,37.49042995454032,127.01248990273008
15712,37.47973525411421,127.04375091097407
15713,37.47927150235524,127.04396452111988
15714,37.479176131089474,127.04400335256376
15715,37.47840362765902,127.04434620943397
15716,37.475562033939866,127.04419865194305
15717,37.473764896973464,127.04327932088609
15718,37.47369573362805,127.04336004107657
15719,37.473690907504604,127.04351856730682
15723,37.47696916642577,127.0451238829525
15725,37.480038061104636,127.04361797170908
12603,37.47823212532815,126.99125418287913
12604,37.478187622019085,126.99146646092422
12605,37.47815795820084,126.99168246115588
12606,37.47792643784018,126.99136966474448
12608,37.47818171505064,126.99187611094007
12609,37.47825001577327,126.99245706132699
12610,37.47752589820706,126.99338256113099
12611,37.477380492435486,126.9937959429687
12612,37.47729737335547,126.9934756823082
12613,37.477698015156946,126.99299151955468
12614,37.47777519460622,126.99322240436318
12615,37.47803339454407,126.99306224570815
12616,37.47759706679078,126.9923621635287
12617,37.47778700237453,126.9921871131261
16872,37.46563830089136,127.04490971042534
16873,37.46572520060651,127.04372939485276
16874,37.46508936394332,127.04406080069859
16875,37.46488077362435,127.044264847678
16876,37.46463147565998,127.044526291864
16877,37.465480291227365,127.04582838549152
16878,37.46393981933034,127.0445258816957
16879,37.46321221567189,127.04543781190245
16880,37.46212370620308,127.04587099723459
16881,37.461548941513364,127.04607480645072
16882,37.462378330182965,127.04499070164209
16883,37.46255138702991,127.04461437970176
16884,37.46267857067157,127.04450599346332
16886,37.462089022435514,127.0434465547053
16887,37.46206857841454,127.04372088521772
16888,37.462053224216824,127.04398245845638
16889,37.462037867051315,127.04425041163789
16890,37.46200191949089,127.04516911747528
16891,37.51486272452376,127.01750928797773
16892,37.51496106729659,127.01785047196647
16893,37.515073460810946,127.0182210707373
16894,37.515232670097724,127.01882696654296
16895,37.51462362479298,127.01845036170971
16896,37.514483113152245,127.01812093237916
16897,37.51465632654986,127.01905622219861
16898,37.512126207991926,127.0205671736137
16899,37.51262025198099,127.02035604649518
16900,37.513060003215564,127.02017897682893
16722,37.47685215390776,127.04523229488423
16723,37.476610482830424,127.04549378213659
16724,37.47575319663492,127.04638344232005
16725,37.47561836792429,127.04653012673288
16726,37.474053862215456,127.0481595209796
16730,37.476219359037444,127.04424281863886
16731,37.47603621646189,127.04439586047471
16732,37.47588867597675,127.04454254146751
16733,37.47655960372771,127.04555118286947
16734,37.476391861593065,127.04532773654518
16735,37.47614280136851,127.04496385483444
16736,37.4753491286697,127.04575464605985
16737,37.474641927568314,127.0464944252082
16738,37.47486046135707,127.04687742908044
16739,37.47559818151134,127.04613128894714
16740,37.47472307392188,127.0470623960389
16741,37.47539516967938,127.04505274354761
16742,37.47515120632372,127.04465696478775
16743,37.47535693820491,127.04440791375782
16744,37.47512552515139,127.04532059058191
16745,37.47509245341721,127.04535885757996
16746,37.47438343370485,127.04420983089433
16747,37.474665777658835,127.04393490273588
16748,37.47502886012021,127.04541624955085
16749,37.47437761376121,127.04613053874256
16750,37.47478235146956,127.04503004171858
16751,37.47454091880369,127.04466617334343
16752,37.474052969121296,127.04392567849443
16753,37.47387252845347,127.04365118741481
16754,37.47395074177153,127.04355461144712
16756,37.471682975456815,127.04407743249197
16757,37.47181738929765,127.04502507253859
16758,37.47147366793279,127.04403472917545
16759,37.471352376233746,127.04415380848509
16760,37.471415886599566,127.04431655748799
16761,37.47153797094821,127.0442432496842
16766,37.47176642618921,127.04530261018846
17286,37.4619406008145,127.04592192572646
17287,37.46213415039388,127.04516281695744
17288,37.46232243830649,127.04485668655767
17289,37.46202757815574,127.04456302807101
17290,37.46302393121957,127.04573118420063
17291,37.46291706453449,127.0459033825294
17292,37.46205171941143,127.04785514972336
17293,37.461914480019935,127.04767004106313
17295,37.458243248123964,127.04739006908841
17296,37.458228644418725,127.04729209337341
17297,37.45859477930529,127.04713925053746
17298,37.45818442920872,127.04800232223344
17299,37.45773570670173,127.0471876942397
17300,37.457789292101545,127.04745101133622
17301,37.45740845700262,127.0477446670043
17302,37.45818954257111,127.04742677261692
17303,37.457369339745604,127.04791608154868
17304,37.457330336508306,127.04780584567051
17305,37.457252213501256,127.04787314703455
17306,37.46028784989171,127.05181594540637
17307,37.45981535477197,127.05071828297613
17308,37.45891863497159,127.04855492967185
17309,37.459068439443534,127.049097309481
17310,37.45997755426484,127.05196884833794
17311,37.45950530359441,127.05030338420107
17312,37.45984052720075,127.05131162741948
17313,37.46003855228433,127.04670462936595
17314,37.458878879572964,127.0470324669808
17315,37.45826136477951,127.04601770303107
17316,37.46040731673918,127.04657726045367
17317,37.46120337330975,127.04621409531156
17318,37.46118554835474,127.04627788413507
17319,37.46077035913018,127.04726099832847
17320,37.46053447837495,127.04652948989626
17321,37.453338962058936,127.04368390691351
31117,37.484664537060574,127.03947872503518
31118,37.48442374836883,127.03951748837419
32129,37.474437325334385,127.0428340282738
32130,37.47626796513358,127.04341536901723
32131,37.48531067965658,127.04120559699655
32133,37.48382385970341,127.04224835373475
32136,37.48272545660837,127.04274579855054
32137,37.47607561204679,127.04133935897612
32138,37.4738307244363,127.03908580980047
31248,37.48494495545493,127.0405917946698
31249,37.48369567163552,127.04074154761413
31250,37.48328241279298,127.04074924047944
31251,37.483323369595304,127.04090364943256
31252,37.4828122347939,127.04114880439892
31253,37.48298237496557,127.041746648659
31254,37.48254696491236,127.0419482946301
31255,37.48207053161168,127.04218554232607
31256,37.48237998037403,127.04135045512237
31257,37.48218776397423,127.04072885312883
30162,37.49225317905142,127.01854884854214
30165,37.49157240819088,127.01919397076679
31207,37.484389371990815,127.04165242295895
31208,37.4843232277487,127.0413594434506
31209,37.48428544824933,127.04114169498625
31210,37.48440873413357,127.04040148740137
31211,37.48403983238897,127.03984311608997
31225,37.48420657431636,127.04116540381723
31227,37.48377747182258,127.04137497723767
31229,37.483522581306524,127.03952219124345
31230,37.483838059863,127.03947485349276
31231,37.48397797772182,127.039451440069
31233,37.48262002142202,127.04051532355179
31234,37.48194797538709,127.04083560411942
31236,37.481787297148855,127.04022985813607
31239,37.48243097396321,127.03983830318047
31240,37.48357869008394,127.04148966838534
31241,37.483711018041824,127.04196082138748
31243,37.48531067965658,127.04120559699655
31244,37.48502424032778,127.03876950817323
31246,37.48510757201074,127.03937083591615
31247,37.4852729683016,127.0405628664949
17867,37.45363396548587,127.04359795741941
17868,37.454503496723966,127.04393976066964
17869,37.454503546456586,127.04380579305115
17870,37.45457996877625,127.04343583136189
17871,37.45565044744554,127.04361188693848
17872,37.45515703499643,127.04387634832717
17873,37.45455042880774,127.04751226093357
17874,37.449470386442485,127.04601636552508
17875,37.45212458764646,127.04739590073399
17876,37.451753667375925,127.04654723600059
17877,37.44760875716295,127.04666586552592
17878,37.44762918548645,127.04644899806438
17879,37.44663226810712,127.04674180391781
17880,37.448519224429646,127.04635386479914
17881,37.48443802182401,127.03960724215162
17882,37.48445942986616,127.0397478559663
17883,37.48462421378651,127.03886543618766
17884,37.484714604328715,127.03946379361496
17897,37.48511692095738,127.0394377758668
17898,37.48479563752889,127.03952366736264
17902,37.50305212582101,127.02008815331806
17903,37.50294474268395,127.01759763674707
17904,37.5028317860755,127.01936862111593
17905,37.49624285122724,127.01995306315847
17916,37.49786651166855,127.01952106203375
17918,37.497900770729125,127.0197301348762
17919,37.49809191426537,127.0192567156593
17920,37.49734704005225,127.02049860088667
17921,37.4975283157768,127.02044945916941
17922,37.49750383507969,127.02036336780425
17923,37.49613223963799,127.02098100723624
17924,37.49668561783046,127.02073822483018
17925,37.49632103472227,127.02018986497016
17926,37.49660000326103,127.02004338310606
17927,37.4964972397165,127.0193362408955
17928,37.49660500610899,127.01942235233919
17929,37.496624716703735,127.01871524149541
17930,37.49638962757044,127.01827861695908
17931,37.49630141674632,127.01845076207898
17932,37.49622010629661,127.01833601823292
17933,37.49640916442798,127.0186598483541
17936,37.496370084820875,127.01792812982838
17937,37.49691864890195,127.01880754772398
17102,37.50469605614251,127.02078758550549
17941,37.49282661431851,127.01808686888576
17942,37.49344321400705,127.01800616862478
17943,37.493903369567725,127.01790232980733
17944,37.494055145666564,127.01835858883386
17945,37.49365017199099,127.01868188640131
17946,37.49392144572899,127.01995822053642
17947,37.496502220281336,127.01883203858782
17948,37.492532231487026,127.01899140817719
17949,37.49200322073294,127.01988239490503
17951,37.4991671941993,127.02088613244253
17952,37.502905289804694,127.01926410116464
17103,37.505292156421326,127.01899533793957
17104,37.50537088453092,127.0193352986116
17105,37.5060406768214,127.01849488314359
17106,37.50596687120584,127.01814874071859
17107,37.505247869522286,127.01881608553963
17110,37.50325109329716,127.01950935292267
17112,37.503280395897775,127.02091853007619
17113,37.50575501601594,127.01894600903722
17114,37.50573032606351,127.01937865670375
17116,37.50607003289469,127.01965688042723
